"X","name","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","NEG","maxint","X200STD_amide23_24DDA100.700_neg01","X200STD_amide23_24DDA100.700_neg02","X200STD_amide23_24DDA100.700_neg03","X200STD_amide23_24DDA100.700_neg04","num.ms1.spec","num.spec","isolation.warning","rt.extended","nhits.reverse_zhulib","hits.reverse_zhulib","nhits.forward_zhulib","hits.forward_zhulib"
5146,"M485T338",485.091198770152,485.090805356725,485.093092573092,338.4085,331.943,339.149,4,4,1429,18268.6512857143,5679.69954545456,5490.51285714286,5567.23075,4,52,TRUE,FALSE,"0","","0",""
5147,"M485T313",485.091353702261,485.0902563168,485.093303714465,312.84,312.371,314.13,3,3,317,1262.35733333333,2616.09107692308,2774.27558333333,2579.00488,4,59,FALSE,TRUE,"0","","0",""
5148,"M485T73",485.097914327925,485.097091630527,485.098737025322,73.0945,72.995,73.194,2,2,209,705.777,611.696857142857,717.657142857144,612.051,0,0,FALSE,FALSE,"0","","0",""
5149,"M485T46",485.28014786943,485.277966715172,485.282247581901,45.5115,39.67,46.315,4,4,2666,6795.72852173913,5609.95185483871,6094.15957894737,4804.93481481481,2,28,FALSE,FALSE,"0","","0",""
5150,"M486T1144",485.880507178272,485.880329623691,485.880684732853,1144.4,1143.07,1145.73,2,2,740,9062.84159090908,8092.18769230772,8296.64614285715,8669.74837209298,0,0,FALSE,FALSE,"0","","0",""
5151,"M486T57",485.979498825109,485.977428997839,485.981568652379,57.4455,57.035,57.856,2,2,647,238.04,1119.825,1800.252,2178.30042857143,0,0,FALSE,FALSE,"0","","0",""
5152,"M486T600",485.985495749152,485.98402180177,485.989749153246,600.0025,598.62,601.487,4,4,215,546.805874999996,1341.11935294118,1220.74581818181,999.998999999993,0,0,FALSE,FALSE,"0","","0",""
5153,"M486T808",486.075669075894,486.074567977054,486.076770174735,807.5875,807.571,807.604,2,2,153,1100.00220689655,1593.73607594937,1013.21735294118,1608.94325581395,0,0,FALSE,FALSE,"0","","0",""
5154,"M486T67",486.111003115229,486.107345442545,486.118013227334,67.0945,57.959,67.605,4,4,518,2356.50415,1880.49545454546,1888.26416666667,1153.14376923077,2,17,FALSE,FALSE,"0","","0",""
5155,"M486T368",486.189102354495,486.187867151124,486.192248731528,367.9215,367.577,369.411,4,4,465,1270.5198,1373.88,1015.744,993.147999999999,4,11,FALSE,FALSE,"0","","0",""
5156,"M486T438",486.236940788291,486.236771009912,486.23711056667,437.6475,437.572,437.723,2,2,203,1453.34447368421,1450.00978260869,1323.0144,1662.53352380953,1,5,FALSE,TRUE,"0","","0",""
5157,"M487T804",487.100494645635,487.100189264426,487.101396495947,804.346,804.011,804.355,4,4,591,2962.30283333333,3672.67004081633,3636.84400000001,3600.28786363638,4,16,FALSE,FALSE,"1","score{0.8683}adduct{(M-H)-}name{Cytidine 5'-diphosphocholine (CDP-choline)}labid{S0241}","0",""
5158,"M487T441",487.136351275045,487.135073948297,487.137013629887,441.393,439.712,442.003,3,3,172,1828.30581818182,1846.89711111111,1864.88088888889,1040.9216,0,0,FALSE,FALSE,"0","","0",""
5159,"M487T321",487.159833007206,487.158507103337,487.162340893235,320.559,312.624,320.93,3,3,152,787.696,842.503333333336,983.790000000001,865.267800000001,1,18,FALSE,FALSE,"0","","0",""
5160,"M487T753",487.211153474039,487.20982690426,487.211885864759,752.7535,752.358,753.844,4,4,203,1108.3065,1446.83783333333,1208.71342105263,1466.24420000001,2,3,FALSE,FALSE,"0","","0",""
5161,"M487T267",487.494372189414,487.49376312802,487.495519679446,266.722,266.713,267.103,3,3,251,0,1287.36,981.811875000003,945.113666666662,0,0,FALSE,FALSE,"0","","0",""
5162,"M488T911",487.96485548662,487.963703311525,487.965969618038,911.4455,910.255,912.604,4,4,858,7048.42109090909,8878.71138461536,10528.4791111111,9813.59733333333,4,28,FALSE,FALSE,"1","score{0.8511}adduct{(M+Na-2H)-}name{Deoxycytidine 5'-triphosphate (dCTP)}labid{L0059}","1","score{0.8511}adduct{(M+Na-2H)-}name{Deoxycytidine 5'-triphosphate (dCTP)}labid{L0059}"
5163,"M488T360",488.091282971199,488.091239075008,488.092064652231,360.0325,358.651,360.728,4,4,954,10840.6119130435,7860.48033333335,6746.21818181819,7300.16127272728,4,57,FALSE,FALSE,"0","","0",""
5164,"M488T380",488.091263779437,488.090679837778,488.091301958862,380.15,379.347,380.476,3,3,517,6327.9481,6077.23095652174,6311.21515384615,6289.96572000001,4,57,FALSE,TRUE,"0","","0",""
5165,"M488T805",488.103808055936,488.10113755115,488.106478560722,804.886,804.351,805.421,2,2,154,658.277249999997,761.068000000006,837.050200000001,733.439538461538,0,0,FALSE,FALSE,"0","","0",""
5166,"M488T267",488.492409154782,488.491514929717,488.495414628654,267.103,266.713,267.792,3,3,474,0,1803.6,1810.83666666667,1590.971875,1,12,FALSE,FALSE,"0","","0",""
5167,"M489T266",489.024022961261,489.024010303799,489.024035618723,265.8175,265.622,266.013,2,2,180,493.103000000001,915.762909090911,1023.67125,1048.98245454546,0,0,FALSE,FALSE,"0","","0",""
5168,"M489T840",489.03086051548,489.029710634088,489.03108453733,839.898,838.519,840.589,3,3,405,3430.25302857142,4634.79956756756,5037.87909375,5838.06402439024,3,21,FALSE,FALSE,"0","","0",""
5169,"M489T35",489.033629025263,489.032675562104,489.034582488422,35.224,34.171,36.277,2,2,234,183.790909090909,506.342444444445,342.562,231.196129032258,0,0,FALSE,FALSE,"0","","0",""
5170,"M489T361",489.094960208787,489.094345335892,489.095021432869,360.728,356.491,361.128,3,3,273,2405.7847826087,1943.2288,3369.64431372549,1751.48429166667,0,0,FALSE,FALSE,"0","","0",""
5171,"M489T948",489.125790650762,489.124946912046,489.126634389477,948.22,948.196,948.244,2,2,347,1366.13888888889,1735.86123684211,2558.95955555555,1302.80842857143,2,98,FALSE,FALSE,"0","","0",""
5172,"M489T650",489.141500973405,489.140320633679,489.142681313131,649.88,649.749,650.011,2,2,227,766.664444444446,975.237999999996,714.357000000001,661.745799999994,1,7,FALSE,FALSE,"0","","0",""
5173,"M489T37",489.276544923387,489.27626852635,489.279351854879,37.387,36.39,37.676,3,3,781,2033.1536,1817.8885,1191.25233333333,587.363333333333,3,13,FALSE,FALSE,"0","","0",""
5174,"M489T99",489.325182097136,489.322805860856,489.328183666783,98.74,98.073,99.552,4,4,799,2260.505,3121.89219047619,2240.03085714286,2646.03829411765,4,7,FALSE,FALSE,"0","","0",""
5175,"M489T267",489.490676814165,489.490459638483,489.493585601981,266.722,266.713,267.103,3,3,564,0,2552.04,2202.281,2120.2293,1,28,FALSE,FALSE,"0","","0",""
5176,"M490T833",490.028041444013,490.025762196961,490.028215271989,832.751,832.03,833.159,4,4,403,1277.60154545454,2342.09870588236,1883.89729411765,2198.61660869566,0,0,FALSE,FALSE,"0","","0",""
5177,"M490T369",490.123102369851,490.122437453227,490.123508729462,368.6865,368.227,369.411,4,4,883,3306.64073333334,3686.99026666666,3374.53119999999,3495.36857142857,4,14,TRUE,FALSE,"0","","0",""
5178,"M490T368",490.15988135817,490.159474234566,490.160288481774,368.284,368.227,368.341,2,2,295,1146.327,939.460000000001,729.924999999999,568.674999999999,0,0,FALSE,FALSE,"0","","0",""
5179,"M490T98",490.329641620581,490.328070859687,490.331481705821,98.443,98.073,99.223,3,3,342,702.600375,1024.45875,1017.38057142857,881.147764705882,0,0,FALSE,FALSE,"0","","0",""
5180,"M490T267",490.489223225931,490.488912839503,490.490589211209,266.722,266.713,267.103,3,3,618,0,2305.80000000001,2229.38933333334,1999.07166666666,1,24,TRUE,TRUE,"0","","0",""
5181,"M491T37_1",490.961023478587,490.959466889476,490.963142287981,37.327,36.576,37.387,3,3,348,1059.59644444445,508.028909090909,471.304285714286,776.94,0,0,FALSE,FALSE,"0","","0",""
5182,"M491T37_2",491.011813152558,491.01002274702,491.012255833383,37.327,36.39,37.387,3,3,348,1165.29,945.0355,922.794166666667,786.252428571429,3,19,TRUE,FALSE,"0","","0",""
5183,"M491T266",491.020990482709,491.020377174022,491.023648064833,265.622,264.923,265.633,3,3,171,992.411666666666,1202.09883333333,665.9272,1188.68865116279,0,0,FALSE,FALSE,"0","","0",""
5184,"M491T780",491.046994931696,491.045928209423,491.047935231312,780.4525,779.722,781.326,4,4,618,3814.2135,4951.41770454546,5205.86136363638,5378.80082608693,4,14,FALSE,FALSE,"0","","0",""
5185,"M491T317",491.054275917301,491.053512505025,491.055314168677,316.65,315.199,317.11,3,3,192,1321.52829411764,1167.77266666667,913.714307692307,1073.57413953488,2,11,FALSE,FALSE,"0","","0",""
5186,"M491T406",491.091226093974,491.090113154491,491.092324055702,405.986,405.615,407.195,4,4,236,3342.30771111111,3113.22786206896,2245.38763636363,4037.57884,1,33,FALSE,FALSE,"0","","0",""
5187,"M491T368",491.127709357227,491.12590222152,491.12819925677,368.447,367.616,369.411,4,4,354,1165.5225,990.5825,1084.56121428571,1027.52711111111,0,0,FALSE,FALSE,"0","","0",""
5188,"M491T73",491.136800401824,491.135132277278,491.138747920125,73.025,72.208,73.194,4,4,2557,8451.61,6128.388,7122.16407692308,8562.76046153846,3,17,FALSE,FALSE,"0","","0",""
5189,"M491T200",491.13664937559,491.136520176751,491.136778574429,200.0215,199.867,200.176,2,2,484,3800.08158333333,5160.78589473684,6233.09595652174,7350.11964705882,2,31,FALSE,FALSE,"0","","0",""
5190,"M491T181",491.234531601113,491.23278668581,491.234989442418,180.938,180.262,182.088,3,3,339,2787.39608823529,2601.19931034483,1592.12052631579,2241.48672,0,0,FALSE,FALSE,"0","","0",""
5191,"M491T267",491.487260624372,491.486742656847,491.489420879761,267.103,266.713,267.792,3,3,480,0,1546.56,1743.9951,1718.41312499999,1,40,TRUE,TRUE,"0","","0",""
5192,"M492T391",492.055211931962,492.052746528892,492.058055528436,390.686,390.066,390.85,3,3,223,747.851400000002,841.401000000002,675.501428571426,585.119999999996,0,0,FALSE,FALSE,"0","","0",""
5193,"M492T73",492.138559306721,492.137289770335,492.140088348026,73.025,72.208,74.294,4,4,798,3172.49729411765,2102.844,2681.914,3232.586,0,0,FALSE,FALSE,"0","","0",""
5194,"M492T651",492.138416647526,492.13786686777,492.141065315272,651.23,650.819,651.594,4,4,294,1268.6652,1582.36099999999,1406.91849999999,1343.2579090909,3,3,FALSE,FALSE,"0","","0",""
5195,"M492T70",492.333742778567,492.333392356351,492.334233975724,69.914,69.725,72.208,3,3,364,1880.49506666667,2314.62706122449,762.727492957746,1953.46735714286,2,5,FALSE,FALSE,"0","","0",""
5196,"M492T267",492.48810578181,492.487564228623,492.489791804641,266.722,266.713,267.103,3,3,312,0,968.760000000003,994.514285714281,873.099,0,0,FALSE,FALSE,"0","","0",""
5197,"M493T609",492.991011430278,492.990543605176,492.991623820713,609.448,609.292,610.046,4,4,1847,7578.72257142854,10547.7551111111,11320.99225,10859.3371764706,4,9,FALSE,FALSE,"0","","0",""
5198,"M493T266",493.017824640199,493.01579430872,493.019854971679,265.823,265.633,266.013,2,2,172,323.970000000001,932.039999999998,1004.09266666667,970.11,0,0,FALSE,FALSE,"0","","0",""
5199,"M493T796",493.026902250606,493.026032200626,493.027772300587,795.7715,795.742,795.801,2,2,187,908.628000000002,1312.62094736842,1334.36557894737,1435.87609523809,0,0,FALSE,FALSE,"0","","0",""
5200,"M493T170",493.139877958882,493.136541096337,493.14122313402,170.159,169.252,171.068,4,4,307,2087.77969565217,2288.47054545454,1597.46611764706,1176.92428571429,0,0,FALSE,FALSE,"0","","0",""
5201,"M493T834",493.166405407072,493.166305448718,493.166505365426,833.8645,833.479,834.25,2,2,192,884.905687499997,1006.45076923077,940.502625000001,1176.42380952381,0,0,FALSE,FALSE,"0","","0",""
5202,"M493T478",493.21574305786,493.214345621919,493.217590956572,477.7705,476.96,478.054,4,4,782,5734.75575,7260.34055999999,7341.58708333332,6357.22083333333,4,31,FALSE,FALSE,"0","","0",""
5203,"M494T778",493.987752701077,493.986504475362,493.987919799733,778.243,777.582,779.453,3,3,293,934.013684210527,860.937818181818,1738.36276595745,1126.16752,0,0,FALSE,FALSE,"0","","0",""
5204,"M494T609",493.993223403788,493.99261540471,493.995079451721,609.448,609.292,610.046,4,4,369,986.194285714283,1681.09605,1624.14857142858,1883.13052941176,0,0,FALSE,FALSE,"0","","0",""
5205,"M494T366",494.092837052977,494.092008240962,494.094016537457,365.757,365.111,366.527,4,4,643,7814.36400000001,6448.94656000001,7133.23660869565,6736.68991304348,4,5,FALSE,FALSE,"0","","0",""
5206,"M494T318",494.150322384656,494.149226633984,494.150553831666,318.485,312.624,319.479,4,4,466,1440.832,5075.7205,5220.42857142857,4807.23230769231,4,9,FALSE,FALSE,"0","","0",""
5207,"M494T859",494.162441912135,494.162034424514,494.164403486993,858.828,858.781,860.257,3,3,212,1420.5625,1560.42262068966,1389.72857142857,1526.9184,0,0,FALSE,FALSE,"0","","0",""
5208,"M494T478",494.21936931486,494.21760000332,494.220122725438,477.9405,477.69,478.054,4,4,279,2111.16765714286,1879.38313043479,1833.80308333333,1798.55877272728,0,0,FALSE,FALSE,"0","","0",""
5209,"M495T781",494.942895294472,494.942484835834,494.943305753109,781.1225,780.792,781.453,2,2,186,1187.1804,907.292700000003,1381.55704761905,1197.03547826087,0,0,FALSE,FALSE,"0","","0",""
5210,"M495T936",494.97257896607,494.972321303532,494.972938482587,935.633,933.817,937.632,4,4,847,12558.912,21356.9918425926,22948.9855833333,23572.7361214953,4,49,FALSE,FALSE,"0","","0",""
5211,"M495T609",494.999350808398,494.998475096921,495.003172489151,609.303,609.292,609.593,3,3,203,754.279538461539,819.5985,1052.21792307693,1037.9,0,0,FALSE,FALSE,"0","","0",""
5212,"M495T742",495.014830688727,495.014263272032,495.015345419577,742.451,742.065,742.835,4,4,562,3964.77122727273,4736.51011111112,4356.81229999999,5432.28483018867,4,13,FALSE,FALSE,"0","","0",""
5213,"M495T71",495.059845802198,495.05814374765,495.059959551748,70.855,60.139,71.895,3,3,903,3168.19046153846,2556.4022,1665.924,2865.051,3,20,TRUE,FALSE,"0","","0",""
5214,"M495T366",495.096336996273,495.09582048461,495.097430957286,366.2875,365.111,367.616,4,4,298,2192.27960869566,2332.16452173913,2253.95781818182,2125.28768,0,0,FALSE,FALSE,"0","","0",""
5215,"M495T863",495.101118432917,495.100718506064,495.101546174423,863.0745,862.417,863.118,4,4,1858,9247.21542857143,11259.306173913,11519.2919473684,12027.1805217391,0,0,FALSE,FALSE,"0","","0",""
5216,"M495T264",495.117700510312,495.117335428543,495.118800332961,264.065,262.413,266.713,4,4,591,7590.5261,1913.76323529411,1831.71313333334,2103.8447368421,2,25,FALSE,FALSE,"0","","0",""
5217,"M495T445",495.14724274934,495.145823613488,495.147986795573,444.8325,444.226,445.212,4,4,787,10044.051862069,11291.9979354839,11686.8082758621,12133.9421333333,4,9,FALSE,FALSE,"0","","0",""
5218,"M495T45",495.278495047139,495.274810609283,495.281943103902,44.997,40.74,45.246,3,3,1746,6589.2,4664.37917647059,5800.80375,2563.05383333333,1,30,TRUE,FALSE,"0","","0",""
5219,"M496T863",495.603218130651,495.600912005226,495.605444932729,863.0745,862.417,863.118,4,4,701,3533.95,4166.37811764705,4696.4854347826,4528.65676470586,0,0,FALSE,FALSE,"0","","0",""
5220,"M496T940",496.004977374466,496.004299102584,496.0057147602,939.958,938.447,941.072,4,4,907,6530.15689655171,9154.28123076919,10660.3989230769,10126.479,1,24,FALSE,FALSE,"0","","0",""
5221,"M496T742",496.017004435653,496.016074883696,496.017539734106,742.065,741.608,743.304,3,3,185,1224.93,1222.49157142858,1089.32571428572,1462.73561538462,0,0,FALSE,FALSE,"0","","0",""
5222,"M496T832",496.028782915085,496.028221239804,496.029384448843,831.681,830.96,832.089,4,4,537,1953.098,2271.90414285715,2587.11119999999,3022.56166666666,4,8,FALSE,FALSE,"0","","0",""
5223,"M496T273",496.086603479294,496.085385749631,496.08751714604,272.513,272.112,273.183,3,3,228,1316.571,932.742124999998,1092.16485714286,644.595175438597,0,0,FALSE,FALSE,"0","","0",""
5224,"M496T858",496.1056535066,496.104962487794,496.105872237809,858.2595,857.047,858.828,4,4,680,6747.77796000002,8193.90200000002,8951.38272,8785.78235999999,4,12,FALSE,FALSE,"0","","0",""
5225,"M496T444",496.148891171302,496.148871575099,496.150872935783,444.142,443.992,444.603,3,3,258,2756.31174193548,3072.431375,3118.89807142857,3068.259,0,0,FALSE,FALSE,"0","","0",""
5226,"M496T69",496.1563245404,496.15569740077,496.158840968942,68.665,54.729,69.914,4,4,518,1402.81264285714,980.2065,1028.52346153846,1159.66586666667,0,0,FALSE,FALSE,"0","","0",""
5227,"M497T940",496.988556031883,496.98808507697,496.988927155114,940.1275,939.697,940.743,4,4,1494,7937.8408,11793.2949642857,12464.0475,13242.50344,4,88,FALSE,FALSE,"0","","0",""
5228,"M497T751",497.093641587587,497.09264686476,497.094301712698,750.509,749.744,751.298,4,4,2026,9935.3223,12559.2718695652,12099.6882272727,13637.0216842105,4,28,FALSE,FALSE,"0","","0",""
5229,"M497T53",497.091588473154,497.090643104636,497.091819620443,52.526,52.476,52.579,3,3,2971,3253.907,5983.01,2334.78,1241.6275,3,17,TRUE,FALSE,"0","","0",""
5230,"M497T68",497.167266831448,497.166213324076,497.168199919035,67.58,55.819,68.834,4,4,17925,46610.514627907,32236.69192,35491.3453333333,51072.7369122807,4,31,TRUE,FALSE,"0","","0",""
5231,"M497T99",497.168340668962,497.168232943827,497.168448394097,99.188,99.153,99.223,2,2,2803,873.84,14788.3924827586,14384.3690967742,12295.6843103448,2,9,FALSE,FALSE,"0","","0",""
5232,"M497T42",497.29471055634,497.292892897587,497.295605864516,42.3015,39.67,43.116,4,4,5981,20100.7772727273,22143.5615454546,16629.6433333333,11393.08,4,58,FALSE,FALSE,"0","","0",""
5233,"M498T390",498.070556320615,498.069561698433,498.071558861205,390.376,389.165,390.85,4,4,533,1740.5404,1687.76721951219,1989.13,2001.04168421053,3,5,FALSE,FALSE,"0","","0",""
5234,"M498T272",498.083851094525,498.083749516988,498.083952672061,272.3125,272.112,272.513,2,2,225,439.717565217391,712.417642857143,572.697357142858,976.838999999998,0,0,FALSE,FALSE,"0","","0",""
5235,"M498T52",498.093768072075,498.092725352711,498.094810791438,51.946,51.416,52.476,2,2,1337,532.00125,2670.5,1185.92,1008.89,0,0,FALSE,FALSE,"0","","0",""
5236,"M498T750",498.09728291398,498.096320560605,498.098352713882,750.291,749.744,750.644,4,4,513,1987.795875,2787.1466,2732.37078947368,2932.72441176471,0,0,FALSE,FALSE,"0","","0",""
5237,"M498T68",498.17060887014,498.169502115689,498.171376208739,67.58,55.819,68.834,4,4,4924,12465.9777272727,8768.67914285714,9694.76803846154,11351.0114166667,0,0,FALSE,FALSE,"0","","0",""
5238,"M498T41",498.29858696446,498.295828119795,498.301185109487,40.986,40.74,42.856,3,3,2998,6139.81638709677,8291.62285714285,4125.0224,2879.03261538461,1,8,FALSE,FALSE,"2","score{1}adduct{(M-H)-}name{Taurochenodeoxycholate}labid{S0245};score{1}adduct{(M-H)-}name{Taurodeoxycholic acid}labid{S0318}","2","score{0.9863}adduct{(M-H)-}name{Taurochenodeoxycholate}labid{S0245};score{0.9863}adduct{(M-H)-}name{Taurodeoxycholic acid}labid{S0318}"
5239,"M499T833",498.894985399818,498.892898680345,498.900695504629,833.1,833.083,834.549,3,3,245,1544.9208,1918.47318181819,1291.75106666667,1593.25575,3,12,FALSE,FALSE,"0","","0",""
5240,"M499T68",499.166707047704,499.16418258551,499.1694308218,67.58,57.959,68.834,4,4,848,1409.02735135135,3377.68485714286,4775.7372173913,5393.84813333333,0,0,FALSE,FALSE,"0","","0",""
5241,"M499T53",499.308544540204,499.307960640662,499.310067144449,52.526,52.476,52.735,3,3,590,292.6176,1956.258625,1217.53,937.439999999999,0,0,FALSE,FALSE,"0","","0",""
5242,"M500T173",500.061553779027,500.060346166676,500.062783166474,173.3435,169.252,174.439,4,4,399,1537.29225,2265.68435294118,2659.69,2054.85371428572,1,35,FALSE,FALSE,"0","","0",""
5243,"M500T221",500.126144540791,500.125139996728,500.127222815652,220.556,218.716,220.845,3,3,313,1415.882,3734.063,3399.95866666667,3506.56384615385,3,31,FALSE,FALSE,"0","","0",""
5244,"M501T1133",500.839665028413,500.839314169425,500.840031611378,1132.84,1124.2,1138.06,4,3,1295,9548.63499999998,13582.25,8832.76480000013,2341.07142857146,0,0,FALSE,FALSE,"0","","0",""
5245,"M501T1089",500.839640358156,500.838835465132,500.840173296117,1089.48,1081.88,1095.82,4,2,998,2930.21199999997,4022.74378378379,3073.91769230762,1759.2545454545,0,0,FALSE,FALSE,"0","","0",""
5246,"M501T1036",500.840107614176,500.839417882129,500.840434067527,1036.38,1028.21,1036.91,3,2,730,2603.19085714285,1614.84727272724,2209.96387096771,3606.6032653061,0,0,FALSE,FALSE,"0","","0",""
5247,"M501T636",501.029960280056,501.02798701265,501.031933547462,636.3075,635.92,636.695,2,2,164,992.528222222221,1208.02556756757,1322.22151351351,1163.27330357143,0,0,FALSE,FALSE,"0","","0",""
5248,"M501T274",501.042257190391,501.041055227539,501.043382218077,274.292,274.253,274.663,3,3,334,545.070000000001,2180.39594117647,2086.98830769231,2693.35366666666,3,3,FALSE,FALSE,"0","","0",""
5249,"M501T60",501.05044673011,501.045905007919,501.054988452301,60.062,59.059,61.065,2,2,674,2687.3901875,2669.17275,642.289333333334,1577.47675,0,0,FALSE,FALSE,"0","","0",""
5250,"M501T685",501.086426202221,501.086239389306,501.086613015136,684.99,684.878,685.102,2,2,257,896.401241379309,826.721000000009,828.416681818184,813.070578947369,1,49,FALSE,FALSE,"0","","0",""
5251,"M501T424",501.152612436893,501.151125431395,501.153542985751,423.623,421.744,426.057,3,3,363,1332.10775,1462.94368421053,1378.77933333333,1431.4573125,3,10,FALSE,FALSE,"0","","0",""
5252,"M501T754",501.227818294763,501.226870947264,501.228441913724,753.521,751.904,753.844,4,4,200,1302.686,1618.83364285714,1270.34551724138,1426.55799999999,1,2,FALSE,FALSE,"0","","0",""
5253,"M502T220",502.031069897563,502.031001780685,502.031442202172,219.976,219.476,220.845,3,3,731,706.284,5830.46431578948,5782.46993103448,7151.83434482759,3,44,FALSE,FALSE,"0","","0",""
5254,"M503T304",502.921717042151,502.921615924261,502.921818160041,304.2275,299.675,308.78,2,2,160,2089.01166666667,1285.48436363636,1216.37173913043,1213.00342105263,0,0,FALSE,FALSE,"0","","0",""
5255,"M503T834",502.940552079044,502.93893502084,502.941401116167,834.2145,833.479,835.213,4,4,770,1558.03221649484,2222.85663636364,2589.14899999999,2634.14740909091,2,52,FALSE,FALSE,"0","","0",""
5256,"M503T813",502.994536978023,502.993619458416,502.994901257552,812.91,812.611,812.964,3,3,297,2558.08265625,3104.5768,2837.76392857143,2245.15095238096,4,20,FALSE,FALSE,"0","","0",""
5257,"M503T743",503.002985099312,503.00175171333,503.003588580123,742.985,742.214,743.768,4,4,277,2319.32910344828,2560.83206896552,2409.49313043478,2547.01299999999,4,5,FALSE,FALSE,"0","","0",""
5258,"M503T274",503.040895670695,503.038980146511,503.041275236678,274.292,274.253,274.663,3,3,269,261.063733333334,1678.87429411765,1517.93794736842,1651.73175,2,3,FALSE,FALSE,"0","","0",""
5259,"M503T60",503.047068144112,503.044107703598,503.050028584625,59.542,59.059,60.025,2,2,406,1515.03076923077,688.842,534.9375,300.768666666667,0,0,FALSE,FALSE,"0","","0",""
5260,"M503T267",503.074095785397,503.07154590429,503.075588060441,266.722,266.713,267.103,3,3,209,397.399111111111,922.436333333334,898.5531,1048.60530769231,1,17,FALSE,TRUE,"0","","0",""
5261,"M503T446",503.173644064914,503.172707038119,503.174581091708,445.9025,444.603,447.202,2,2,188,1390.23231428571,1653.13589189189,1374.10194444445,1363.66876470588,1,21,FALSE,FALSE,"0","","0",""
5262,"M504T929",503.960584515737,503.959751765627,503.961763623088,929.079,926.998,929.903,4,4,1913,14878.9372307692,18438.10356,20920.34,21442.3610400001,3,58,FALSE,FALSE,"1","score{0.8217}adduct{(M+Na-2H)-}name{Cytidine triphosphate (CTP)}labid{L0076}","0",""
5263,"M504T742",504.042676742305,504.041804681364,504.043923946943,741.91,741.124,742.688,4,4,419,1387.08160714286,2066.66253333334,2522.48575000001,2564.98182352941,4,10,FALSE,FALSE,"0","","0",""
5264,"M504T51",504.076815137961,504.076324176877,504.079921815143,51.376,47.17,51.645,3,3,837,3548.08461538462,2892.12083333333,2789.34815384615,3265.80575675676,2,27,FALSE,FALSE,"0","","0",""
5265,"M504T710",504.087612264023,504.086612737509,504.088014123459,709.94,708.477,710.727,3,3,188,1370.5224,1386.19105882353,996.50563157895,2036.55178571429,1,21,FALSE,FALSE,"0","","0",""
5266,"M504T593",504.087298712303,504.086964014387,504.087633410219,593.233,592.929,593.537,2,2,329,1475.36738461538,876.048249999996,637.343639999999,637.262647058827,1,24,FALSE,FALSE,"0","","0",""
5267,"M504T443",504.169387975323,504.168887572687,504.171257814139,442.6925,442.003,443.156,4,4,286,1808.28818181818,1923.48896969697,2179.22817391304,2215.85265384615,2,9,FALSE,FALSE,"0","","0",""
5268,"M505T934",504.7610459373,504.759873866051,504.76195945517,934.115,933.153,934.854,4,4,347,3752.98818867924,3306.43836734694,3088.40026086957,3036.12552000001,0,0,FALSE,FALSE,"0","","0",""
5269,"M505T609",504.996483694369,504.996445572948,504.998319112218,608.513,608.212,610.363,3,3,243,736.616666666665,1052.07271428572,829.995555555553,961.285000000009,2,10,FALSE,FALSE,"0","","0",""
5270,"M505T54",505.051842022834,505.050805194067,505.052878851601,53.6175,51.416,55.819,2,2,1035,5289.73888235294,1083.08861538462,2691.25194736842,1370.48215789474,0,0,FALSE,FALSE,"0","","0",""
5271,"M505T941",505.089955912041,505.08976966674,505.090743146877,941.3895,938.104,943.382,4,4,500,5619.18768292683,4975.86250000001,4354.02953846153,2331.285,0,0,FALSE,FALSE,"0","","0",""
5272,"M505T652",505.114888535685,505.112731595993,505.115540283799,651.7365,651.38,652.14,4,4,358,1832.72266666667,2048.2649,1519.05066666666,2085.3751764706,4,7,TRUE,FALSE,"0","","0",""
5273,"M505T947",505.119224846016,505.118504910433,505.120108186106,947.4045,946.962,948.196,4,4,346,1452.65270967742,2498.58151111111,1582.71688235294,2227.31328,2,107,FALSE,FALSE,"0","","0",""
5274,"M505T591",505.155941570588,505.15565200578,505.156407124571,590.824,590.317,591.713,4,4,10592,108269.167419355,74727.2406000002,71914.4700000002,80887.4589714287,4,50,FALSE,FALSE,"1","score{0.9447}adduct{(2M-H)-}name{D-Neopterin}labid{L0157}","0",""
5275,"M505T943",505.425119960159,505.423900102022,505.425549689983,942.7895,941.989,943.382,4,4,398,828.473086956523,2826.43097674418,2666.24502857142,3168.83372413793,0,0,FALSE,FALSE,"0","","0",""
5276,"M506T943",505.758040730431,505.756207600929,505.759873859933,942.6405,940.948,944.333,2,2,165,1093.19232,872.834666666668,877.109999999998,870.640772727269,0,0,FALSE,FALSE,"0","","0",""
5277,"M506T1215",505.83303970906,505.831257104208,505.835660666117,1215.385,1190.04,1232.8,16,3,217,869.915454545446,145.017500000007,598.095652173908,556.082608695646,0,0,FALSE,FALSE,"0","","0",""
5278,"M506T1247",505.833449826823,505.832422278914,505.834253114112,1246.955,1237.44,1253.31,6,2,215,645.338571428563,736.790882352934,791.879117647048,961.404761904768,0,0,FALSE,FALSE,"0","","0",""
