name,mz,rt,X200STD_amide23_24DDA100.700_neg01,X200STD_amide23_24DDA100.700_neg02,X200STD_amide23_24DDA100.700_neg03,X200STD_amide23_24DDA100.700_neg04
M517T267,516.991005179541,266.713,300.979,1950.48,1567.09953846154,1340.9076
M517T592,517.099484360601,591.6885,1446.7534117647,1216.47880000001,1463.24195652174,1338.73108695652
M517T444,517.128522396343,443.584,1536.02866666667,1520.47061538462,1539.16017391305,1618.30208
M518T266,517.990159671404,266.013,5354.74613333333,3076.78895180723,2889.07103157895,3123.22936363637
M518T852,518.059383844626,851.815,3251.83908333333,4862.54023076924,5505.378,7138.06971428573
M518T857,518.088405057495,856.655,3227.02956521739,3215.92113043478,3285.89774999999,2853.7243125
M518T616,518.102501818564,616.224,13252.329,12926.6887407407,12759.9025714286,13679.43975
M518T132,518.104529557712,131.7055,1046.875,2364.22741176471,1619.7568,1617
M519T1134,518.850715576286,1134.38,10801.0617391304,14806.390909091,9890.19461538463,16982.0889830508
M519T1080,518.851126301524,1080.42,2684.48760000008,2686.27809523812,2701.87500000015,2434.94363636372
M519T1060,518.85041176633,1059.87,2853.99520000008,308.87499999992,461.440000000017,2959.51826086959
M519T1101,518.850151100794,1101.135,2227.82999999985,2359.14545454554,3205.03892857138,2768.99478260869
M519T51,518.884536827603,51.478,561.512,820.588,348.5075,197.015
M519T941,518.971047589075,941.072,3149.16,4421.12144444445,4235.25130434782,4995.29946666665
